Sampled date,Collected by,Collected from,Customer id,Date authorised,Description,Group id,Id Numeric,Id Text,Job Name,Motivo ekuis,Obser ekuis,Product,Reception notes,Record id,Sample name,Sample type,Sampling point,Table name,Template id,Test schedule,Enviable ekuis
20-JAN-2015 12:27:02,INSPECTOR,Eskibel,LAB_MUN,16-FEB-2015 10:27:18,Agua de red de consumo,LM_CAMPO,168322,AG_CONSUMO--075221,AGUAS-POT-2015,,,AGUAS_POT,sin cloro en muestra de campo,PUEBLOS-02,Agua de consumo,AG_CONSUMO,D-148,PUEBLOS,WMM_LM_POT,,
20-JAN-2015 12:27:02,INSPECTOR,Gometxa,LAB_MUN,16-FEB-2015 10:27:30,Agua de red de consumo,LM_CAMPO,168323,AG_CONSUMO--075222,AGUAS-POT-2015,,,AGUAS_POT,,PUEBLOS-02,Agua de consumo,AG_CONSUMO,D-140,PUEBLOS,WMM_LM_POT,,E
20-JAN-2015 12:27:02,INSPECTOR,Subijana,LAB_MUN,16-FEB-2015 10:27:38,Agua de red de consumo,LM_CAMPO,168324,AG_CONSUMO--075223,AGUAS-POT-2015,,,AGUAS_POT,,PUEBLOS-02,Agua de consumo,AG_CONSUMO,D-154,PUEBLOS,WMM_LM_POT,,
20-JAN-2015 12:27:02,INSPECTOR,hueto abajo,LAB_MUN,16-FEB-2015 10:27:48,Agua de red de consumo,LM_CAMPO,168325,AG_CONSUMO--075224,AGUAS-POT-2015,,,AGUAS_POT,,PUEBLOS-02,Agua de consumo,AG_CONSUMO,D-161,PUEBLOS,WMM_LM_POT,,
20-JAN-2015 12:27:02,INSPECTOR,Hueto Arriba,LAB_MUN,16-FEB-2015 10:27:54,Agua de red de consumo,LM_CAMPO,168326,AG_CONSUMO--075225,AGUAS-POT-2015,,,AGUAS_POT,,PUEBLOS-02,Agua de consumo,AG_CONSUMO,D-162,PUEBLOS,WMM_LM_POT,,
20-JAN-2015 12:27:02,INSPECTOR,Ullibarri Viña,LAB_MUN,16-FEB-2015 10:28:00,Agua de red de consumo,LM_CAMPO,168327,AG_CONSUMO--075226,AGUAS-POT-2015,,,AGUAS_POT,,PUEBLOS-02,Agua de consumo,AG_CONSUMO,D-176,PUEBLOS,WMM_LM_POT,,
20-JAN-2015 12:27:02,INSPECTOR,Mandojana,LAB_MUN,16-FEB-2015 10:28:08,Agua de red de consumo,LM_CAMPO,168328,AG_CONSUMO--075227,AGUAS-POT-2015,,,AGUAS_POT,,PUEBLOS-02,Agua de consumo,AG_CONSUMO,D-175,PUEBLOS,WMM_LM_POT,,
20-JAN-2015 12:27:02,INSPECTOR,Gereña,LAB_MUN,16-FEB-2015 10:28:13,Agua de red de consumo,LM_CAMPO,168329,AG_CONSUMO--075228,AGUAS-POT-2015,,,AGUAS_POT,,PUEBLOS-02,Agua de consumo,AG_CONSUMO,D-171,PUEBLOS,WMM_LM_POT,,
20-JAN-2015 12:27:02,INSPECTOR,Legarda,LAB_MUN,16-FEB-2015 10:28:17,Agua de red de consumo,LM_CAMPO,168330,AG_CONSUMO--075229,AGUAS-POT-2015,,,AGUAS_POT,,PUEBLOS-02,Agua de consumo,AG_CONSUMO,D-174,PUEBLOS,WMM_LM_POT,,
20-JAN-2015 12:27:02,INSPECTOR,Artaza de Foronda,LAB_MUN,16-FEB-2015 10:28:21,Agua de red de consumo,LM_CAMPO,168331,AG_CONSUMO--075230,AGUAS-POT-2015,,,AGUAS_POT,,PUEBLOS-02,Agua de consumo,AG_CONSUMO,D-170,PUEBLOS,WMM_LM_POT,,
