Analysis,Component name,Id numeric,Result text,Result type,Result value
M-068-AC1,Microorganismos cultivables a 22º C,187636,<1,N,1.000
M-068-AC1,P1,187636,0,N,0.000
M-068-AC1,d,187636,0,N,0.000
D_CONDUCT,Conductividad a 20 ºC,187637,259,N,259.000
WMM-LM-CAM,Cloro total,187637,0.1,N,0.100
D_PH,pH,187637,7.8,N,7.750
D_POT_IONI,Cloruros,187637,12.98,N,12.980
D_POT_IONI,Fluoruros,187637,0.62,N,0.620
D_POT_IONI,Nitratos,187637,1.66,N,1.660
D_POT_IONI,Nitritos,187637,<0.15,N,0.150
D_TURBIDEZ,Turbidez,187637,<0.16,N,0.080
M-013-AC1,Recuento de Enterococos intestinales,187637,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187637,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187637,0,N,0.000
M-030-AC1,Recuento de Clostridium perfringens,187637,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,187637,0.0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,187637,<1,N,1.000
M-068-AC1,P1,187637,0,N,0.000
M-068-AC1,P2,187637,0,N,0.000
M-068-AC1,Recuento,187637,0,K,0.000
M-068-AC1,d,187637,0,N,0.000
PE-IL-COND,Conductividad en campo,187637,259,N,259.000
SULF-IONIC,SULFATOS,187637,13.8,N,13.780
TEST-NH4,Amonio,187637,<0.20 mg/l,O,0.000
WMM-LM-CAM,Cloro combinado,187637,0.1,N,0.100
WMM-LM-CAM,Cloro libre,187637,<0.1,N,0.000
D_OXIDABIL,Oxidabilidad al Permanganato,187637,0.92,N,0.920
D_CONDUCT,Conductividad a 20 ºC,187638,265,N,264.600
WMM-LM-CAM,Cloro total,187638,0.1,N,0.100
D_PH,pH,187638,7.9,N,7.940
D_POT_IONI,Cloruros,187638,13.39,N,13.390
D_POT_IONI,Fluoruros,187638,0.59,N,0.590
D_POT_IONI,Nitratos,187638,1.75,N,1.750
D_POT_IONI,Nitritos,187638,<0.15,N,0.150
D_TURBIDEZ,Turbidez,187638,<0.16,N,0.100
M-013-AC1,Recuento de Enterococos intestinales,187638,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187638,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187638,0,N,0.000
M-030-AC1,Recuento de Clostridium perfringens,187638,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,187638,0.0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,187638,<1,N,1.000
M-068-AC1,P1,187638,0,N,0.000
M-068-AC1,P2,187638,0,N,0.000
M-068-AC1,Recuento,187638,0,K,0.000
M-068-AC1,d,187638,0,N,0.000
PE-IL-COND,Conductividad en campo,187638,282,N,282.000
SULF-IONIC,SULFATOS,187638,13.5,N,13.480
TEST-NH4,Amonio,187638,<0.20 mg/l,O,0.000
WMM-LM-CAM,Cloro combinado,187638,0.1,N,0.100
WMM-LM-CAM,Cloro libre,187638,<0.1,N,0.000
D_OXIDABIL,Oxidabilidad al Permanganato,187638,0.96,N,0.960
D_CONDUCT,Conductividad a 20 ºC,187639,255,N,255.000
D_OXIDABIL,Oxidabilidad al Permanganato,187639,1.08,N,1.080
D_PH,pH,187639,7.7,N,7.740
D_POT_IONI,Cloruros,187639,13.17,N,13.170
D_POT_IONI,Fluoruros,187639,0.63,N,0.630
D_POT_IONI,Nitratos,187639,1.54,N,1.540
D_POT_IONI,Nitritos,187639,<0.15,N,0.150
D_TURBIDEZ,Turbidez,187639,<0.16,N,0.090
M-013-AC1,Recuento de Enterococos intestinales,187639,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187639,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187639,0,N,0.000
M-030-AC1,Recuento de Clostridium perfringens,187639,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,187639,0.0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,187639,<1,N,1.000
M-068-AC1,P1,187639,0,N,0.000
M-068-AC1,P2,187639,0,N,0.000
M-068-AC1,Recuento,187639,0,K,0.000
M-068-AC1,d,187639,0,N,0.000
PE-IL-COND,Conductividad en campo,187639,254,N,254.000
SULF-IONIC,SULFATOS,187639,13.3,N,13.290
TEST-NH4,Amonio,187639,<0.20 mg/l,O,0.000
WMM-LM-CAM,Cloro combinado,187639,0.1,N,0.100
WMM-LM-CAM,Cloro libre,187639,<0.1,N,0.000
WMM-LM-CAM,Cloro total,187639,0.1,N,0.100
D_CONDUCT,Conductividad a 20 ºC,187640,259,N,258.800
D_OXIDABIL,Oxidabilidad al Permanganato,187640,1.00,N,1.000
WMM-LM-CAM,Cloro total,187640,0.1,N,0.100
WMM-LM-CAM,Cloro libre,187640,<0.1,N,0.000
WMM-LM-CAM,Cloro combinado,187640,0.1,N,0.100
TEST-NH4,Amonio,187640,<0.20 mg/l,O,0.000
SULF-IONIC,SULFATOS,187640,13.2,N,13.240
PE-IL-COND,Conductividad en campo,187640,267,N,267.000
M-068-AC1,d,187640,0,N,0.000
M-068-AC1,Recuento,187640,12,K,12.000
M-068-AC1,P2,187640,1,N,1.000
M-068-AC1,P1,187640,12,N,12.000
M-068-AC1,Microorganismos cultivables a 22º C,187640,1.2E+01,N,12.000
M-068-AC1,Microorganismos cultivables a 22 ºC,187640,1.2E+01,K,12.000
M-030-AC1,Recuento de Clostridium perfringens,187640,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187640,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187640,0,N,0.000
M-013-AC1,Recuento de Enterococos intestinales,187640,0,N,0.000
D_TURBIDEZ,Turbidez,187640,<0.16,N,0.070
D_POT_IONI,Nitritos,187640,<0.15,N,0.150
D_POT_IONI,Nitratos,187640,1.73,N,1.730
D_POT_IONI,Fluoruros,187640,0.60,N,0.600
D_POT_IONI,Cloruros,187640,12.89,N,12.890
D_PH,pH,187640,7.7,N,7.690
D_CONDUCT,Conductividad a 20 ºC,187641,255,N,255.100
WMM-LM-CAM,Cloro total,187641,0.1,N,0.100
WMM-LM-CAM,Cloro combinado,187641,0.1,N,0.100
TEST-NH4,Amonio,187641,<0.20 mg/l,O,0.000
SULF-IONIC,SULFATOS,187641,13.2,N,13.240
PE-IL-COND,Conductividad en campo,187641,249,N,249.000
M-068-AC1,d,187641,0,N,0.000
M-068-AC1,Recuento,187641,0,K,0.000
M-068-AC1,P2,187641,0,N,0.000
M-068-AC1,P1,187641,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22º C,187641,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,187641,0.0,K,0.000
M-030-AC1,Recuento de Clostridium perfringens,187641,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187641,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187641,0,N,0.000
M-013-AC1,Recuento de Enterococos intestinales,187641,0,N,0.000
D_TURBIDEZ,Turbidez,187641,<0.16,N,0.070
D_POT_IONI,Nitritos,187641,<0.15,N,0.150
D_POT_IONI,Nitratos,187641,1.54,N,1.540
D_POT_IONI,Fluoruros,187641,0.63,N,0.630
D_POT_IONI,Cloruros,187641,13.21,N,13.210
D_PH,pH,187641,7.7,N,7.740
D_OXIDABIL,Oxidabilidad al Permanganato,187641,1.04,N,1.040
WMM-LM-CAM,Cloro libre,187641,<0.1,N,0.000
D_CONDUCT,Conductividad a 20 ºC,187642,982,N,981.700
TEST-NH4,Amonio,187642,<0.20 mg/l,O,0.000
D_PH,pH,187642,7.5,N,7.480
D_TURBIDEZ,Turbidez,187642,0.22,N,0.220
M-016-AC1,Recuento de Coliformes a 37 ºC,187642,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187642,0,N,0.000
M-019-AC1,Recuento de Estafilococos coagulasa +,187642,<1,N,1.000
M-020-AC1,Recuento de Pseudomonas aeruginosa,187642,0,N,0.000
M-068-AC2,Microorganismos cultivables a 37 ºC,187642,8.3E+01,N,83.000
M-068-AC2,Microorganismos cultivables a 37º C,187642,8.3E+01,K,83.000
M-068-AC2,P1,187642,83,N,83.000
M-068-AC2,P2,187642,8,N,8.000
M-068-AC2,Recuento,187642,83,K,83.000
M-068-AC2,d,187642,0,N,0.000
D_OXIDABIL,Oxidabilidad al Permanganato,187642,0.57,N,0.570
M-016-AC1,Recuento de Coliformes a 37 ºC,187643,0,N,0.000
TEST-NH4,Amonio,187643,<0.20 mg/l,O,0.000
M-019-AC1,Recuento de Estafilococos coagulasa +,187643,<1,N,1.000
M-020-AC1,Recuento de Pseudomonas aeruginosa,187643,0,N,0.000
M-068-AC2,Microorganismos cultivables a 37 ºC,187643,<1,N,1.000
D_CONDUCT,Conductividad a 20 ºC,187643,609,N,608.800
D_OXIDABIL,Oxidabilidad al Permanganato,187643,1.01,N,1.010
D_PH,pH,187643,7.4,N,7.350
D_TURBIDEZ,Turbidez,187643,0.52,N,0.520
M-068-AC2,Microorganismos cultivables a 37º C,187643,0.0,K,0.000
M-068-AC2,P1,187643,0,N,0.000
M-068-AC2,P2,187643,0,N,0.000
M-068-AC2,Recuento,187643,0,K,0.000
M-068-AC2,d,187643,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187643,0,N,0.000
D_CONDUCT,Conductividad a 20 ºC,187644,981,N,981.300
M-068-AC2,Microorganismos cultivables a 37 ºC,187644,<1,N,1.000
M-068-AC2,Microorganismos cultivables a 37º C,187644,0.0,K,0.000
M-068-AC2,P1,187644,0,N,0.000
M-068-AC2,P2,187644,0,N,0.000
M-068-AC2,Recuento,187644,0,K,0.000
M-068-AC2,d,187644,0,N,0.000
TEST-NH4,Amonio,187644,<0.20 mg/l,O,0.000
D_PH,pH,187644,7.5,N,7.480
D_TURBIDEZ,Turbidez,187644,0.21,N,0.210
M-016-AC1,Recuento de Coliformes a 37 ºC,187644,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187644,0,N,0.000
M-019-AC1,Recuento de Estafilococos coagulasa +,187644,0,N,0.000
M-020-AC1,Recuento de Pseudomonas aeruginosa,187644,0,N,0.000
D_OXIDABIL,Oxidabilidad al Permanganato,187644,<0.50,N,0.480
D_OXIDABIL,Oxidabilidad al Permanganato,187645,1.01,N,1.010
TEST-NH4,Amonio,187645,<0.20 mg/l,O,0.000
D_TURBIDEZ,Turbidez,187645,0.54,N,0.540
M-016-AC1,Recuento de Coliformes a 37 ºC,187645,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187645,0,N,0.000
M-019-AC1,Recuento de Estafilococos coagulasa +,187645,<1,N,1.000
M-020-AC1,Recuento de Pseudomonas aeruginosa,187645,0,N,0.000
M-068-AC2,Microorganismos cultivables a 37 ºC,187645,2.4E+01,N,24.000
D_CONDUCT,Conductividad a 20 ºC,187645,609,N,609.100
M-068-AC2,Microorganismos cultivables a 37º C,187645,2.4E+01,K,24.000
M-068-AC2,P1,187645,24,N,24.000
M-068-AC2,P2,187645,2,N,2.000
M-068-AC2,Recuento,187645,24,K,24.000
M-068-AC2,d,187645,0,N,0.000
D_PH,pH,187645,7.4,N,7.360
M-068-AC2,P1,187646,0,N,0.000
M-068-AC2,P2,187646,0,N,0.000
M-068-AC2,Recuento,187646,0,K,0.000
M-068-AC2,d,187646,0,N,0.000
TEST-NH4,Amonio,187646,<0.20 mg/l,O,0.000
D_CONDUCT,Conductividad a 20 ºC,187646,925,N,924.700
D_OXIDABIL,Oxidabilidad al Permanganato,187646,0.53,N,0.530
D_PH,pH,187646,7.5,N,7.490
D_TURBIDEZ,Turbidez,187646,0.30,N,0.300
M-016-AC1,Recuento de Coliformes a 37 ºC,187646,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187646,0,N,0.000
M-019-AC1,Recuento de Estafilococos coagulasa +,187646,0,N,0.000
M-020-AC1,Recuento de Pseudomonas aeruginosa,187646,0,N,0.000
M-068-AC2,Microorganismos cultivables a 37 ºC,187646,<1,N,1.000
M-068-AC2,Microorganismos cultivables a 37º C,187646,0.0,K,0.000
TEST-NH4,Amonio,187647,<0.20 mg/l,O,0.000
D_CONDUCT,Conductividad a 20 ºC,187647,1332,N,1332.000
M-068-AC2,Recuento,187647,0,K,0.000
M-068-AC2,P2,187647,0,N,0.000
M-068-AC2,P1,187647,0,N,0.000
M-068-AC2,Microorganismos cultivables a 37º C,187647,0.0,K,0.000
M-068-AC2,Microorganismos cultivables a 37 ºC,187647,<1,N,1.000
M-020-AC1,Recuento de Pseudomonas aeruginosa,187647,0,N,0.000
M-019-AC1,Recuento de Estafilococos coagulasa +,187647,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187647,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187647,0,N,0.000
D_TURBIDEZ,Turbidez,187647,0.21,N,0.210
D_PH,pH,187647,7.3,N,7.270
D_OXIDABIL,Oxidabilidad al Permanganato,187647,<0.50,N,0.280
M-068-AC2,d,187647,0,N,0.000
M-068-AC2,d,187648,0,N,0.000
TEST-NH4,Amonio,187648,<0.20 mg/l,O,0.000
M-068-AC2,Recuento,187648,0,K,0.000
M-068-AC2,P2,187648,0,N,0.000
M-068-AC2,P1,187648,0,N,0.000
M-068-AC2,Microorganismos cultivables a 37º C,187648,0.0,K,0.000
M-068-AC2,Microorganismos cultivables a 37 ºC,187648,<1,N,1.000
M-020-AC1,Recuento de Pseudomonas aeruginosa,187648,0,N,0.000
M-019-AC1,Recuento de Estafilococos coagulasa +,187648,<1,N,1.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187648,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187648,0,N,0.000
D_TURBIDEZ,Turbidez,187648,0.19,N,0.190
D_PH,pH,187648,7.6,N,7.630
D_OXIDABIL,Oxidabilidad al Permanganato,187648,0.53,N,0.530
D_CONDUCT,Conductividad a 20 ºC,187648,1422,N,1422.000
D_CONDUCT,Conductividad a 20 ºC,187649,435,N,434.600
TEST-NH4,Amonio,187649,<0.20 mg/l,O,0.000
D_PH,pH,187649,7.4,N,7.430
D_TURBIDEZ,Turbidez,187649,<0.16,N,0.130
M-016-AC1,Recuento de Coliformes a 37 ºC,187649,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187649,0,N,0.000
M-019-AC1,Recuento de Estafilococos coagulasa +,187649,<1,N,1.000
M-020-AC1,Recuento de Pseudomonas aeruginosa,187649,0,N,0.000
M-068-AC2,Microorganismos cultivables a 37 ºC,187649,2.2E+01,N,22.000
M-068-AC2,Microorganismos cultivables a 37º C,187649,2.2E+01,K,22.000
M-068-AC2,P1,187649,22,N,22.000
M-068-AC2,P2,187649,2,N,2.000
M-068-AC2,Recuento,187649,22,K,22.000
M-068-AC2,d,187649,0,N,0.000
D_OXIDABIL,Oxidabilidad al Permanganato,187649,0.69,N,0.690
M-016-AC1,Recuento de Coliformes a 37 ºC,187650,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187650,0,N,0.000
M-019-AC1,Recuento de Estafilococos coagulasa +,187650,<1,N,1.000
M-020-AC1,Recuento de Pseudomonas aeruginosa,187650,0,N,0.000
M-068-AC2,Microorganismos cultivables a 37 ºC,187650,7.7E+01,N,77.000
M-068-AC2,Microorganismos cultivables a 37º C,187650,7.7E+01,K,77.000
M-068-AC2,P1,187650,78,N,78.000
M-068-AC2,P2,187650,7,N,7.000
M-068-AC2,Recuento,187650,77,K,77.000
M-068-AC2,d,187650,0,N,0.000
TEST-NH4,Amonio,187650,<0.20 mg/l,O,0.000
D_CONDUCT,Conductividad a 20 ºC,187650,435,N,435.100
D_OXIDABIL,Oxidabilidad al Permanganato,187650,1.82,N,1.820
D_PH,pH,187650,7.5,N,7.460
D_TURBIDEZ,Turbidez,187650,0.23,N,0.230
D_CONDUCT,Conductividad a 20 ºC,187651,445,N,445.000
M-068-AC2,P2,187651,1,N,1.000
M-068-AC2,d,187651,0,N,0.000
TEST-NH4,Amonio,187651,<0.20 mg/l,O,0.000
M-068-AC2,Recuento,187651,14,K,14.000
M-068-AC2,P1,187651,14,N,14.000
M-068-AC2,Microorganismos cultivables a 37º C,187651,1.4E+01,K,14.000
M-068-AC2,Microorganismos cultivables a 37 ºC,187651,1.4E+01,N,14.000
M-020-AC1,Recuento de Pseudomonas aeruginosa,187651,0,N,0.000
M-019-AC1,Recuento de Estafilococos coagulasa +,187651,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187651,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187651,0,N,0.000
D_TURBIDEZ,Turbidez,187651,0.37,N,0.370
D_PH,pH,187651,7.3,N,7.320
D_OXIDABIL,Oxidabilidad al Permanganato,187651,1.45,N,1.450
M-068-AC2,P2,187652,1,N,1.000
D_CONDUCT,Conductividad a 20 ºC,187652,583,N,583.200
M-068-AC2,d,187652,0,N,0.000
TEST-NH4,Amonio,187652,<0.20 mg/l,O,0.000
M-068-AC2,Recuento,187652,11,K,11.000
D_OXIDABIL,Oxidabilidad al Permanganato,187652,1.58,N,1.580
D_PH,pH,187652,7.5,N,7.510
D_TURBIDEZ,Turbidez,187652,0.55,N,0.550
M-016-AC1,Recuento de Coliformes a 37 ºC,187652,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187652,0,N,0.000
M-019-AC1,Recuento de Estafilococos coagulasa +,187652,<1,N,1.000
M-020-AC1,Recuento de Pseudomonas aeruginosa,187652,0,N,0.000
M-068-AC2,Microorganismos cultivables a 37 ºC,187652,1.1E+01,N,11.000
M-068-AC2,Microorganismos cultivables a 37º C,187652,1.1E+01,K,11.000
M-068-AC2,P1,187652,11,N,11.000
M-068-AC2,P2,187653,0,N,0.000
D_CONDUCT,Conductividad a 20 ºC,187653,615,N,614.600
M-068-AC2,d,187653,0,N,0.000
TEST-NH4,Amonio,187653,<0.20 mg/l,O,0.000
M-068-AC2,P1,187653,0,N,0.000
M-068-AC2,Microorganismos cultivables a 37º C,187653,0.0,K,0.000
M-068-AC2,Microorganismos cultivables a 37 ºC,187653,<1,N,1.000
M-020-AC1,Recuento de Pseudomonas aeruginosa,187653,0,N,0.000
M-019-AC1,Recuento de Estafilococos coagulasa +,187653,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187653,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187653,0,N,0.000
D_TURBIDEZ,Turbidez,187653,0.52,N,0.520
D_PH,pH,187653,7.5,N,7.510
D_OXIDABIL,Oxidabilidad al Permanganato,187653,1.94,N,1.940
M-068-AC2,Recuento,187653,0,K,0.000
M-013-AC1,Recuento de Enterococos intestinales,187654,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187654,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187654,0,N,0.000
D_CONDUCT,Conductividad a 20 ºC,187654,<15,N,1.684
D_OXIDABIL,Oxidabilidad al Permanganato,187654,<0.50,N,0.040
D_PH,pH,187654,8.0,N,8.030
D_POT_IONI,Cloruros,187654,<1.00,N,1.000
D_POT_IONI,Fluoruros,187654,<0.10,N,0.100
D_POT_IONI,Nitratos,187654,<1.00,N,1.000
D_POT_IONI,Nitritos,187654,<0.15,N,0.150
D_TURBIDEZ,Turbidez,187654,<0.16,N,0.040
M-030-AC1,Recuento de Clostridium perfringens,187654,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,187654,0.0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,187654,<1,N,1.000
M-068-AC1,P1,187654,0,N,0.000
M-068-AC1,P2,187654,0,N,0.000
M-068-AC1,Recuento,187654,0,K,0.000
M-068-AC1,d,187654,0,N,0.000
SULF-IONIC,SULFATOS,187654,<1.0,N,1.000
TEST-NH4,Amonio,187654,<0.20 mg/l,O,0.000
WMM-LM-CAM,Cloro total,187655,0.1,N,0.100
WMM-LM-CAM,Cloro libre,187655,<0.1,N,0.000
D_OXIDABIL,Oxidabilidad al Permanganato,187655,1.04,N,1.040
D_PH,pH,187655,7.6,N,7.560
D_POT_IONI,Cloruros,187655,13.27,N,13.270
D_POT_IONI,Fluoruros,187655,0.59,N,0.590
D_POT_IONI,Nitratos,187655,1.55,N,1.550
D_POT_IONI,Nitritos,187655,<0.15,N,0.150
D_TURBIDEZ,Turbidez,187655,0.20,N,0.200
M-013-AC1,Recuento de Enterococos intestinales,187655,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187655,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187655,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,187655,1.0,K,1.000
M-068-AC1,Microorgms. cultivables a 22ºC,187655,Presencia < 4 ufc/ml,O,0.000
M-068-AC1,P1,187655,1,N,1.000
M-068-AC1,P2,187655,0,N,0.000
M-068-AC1,Recuento,187655,1,K,1.000
M-068-AC1,d,187655,0,N,0.000
PE-IL-COND,Conductividad en campo,187655,263,N,263.000
SULF-IONIC,SULFATOS,187655,13.2,N,13.240
TEST-NH4,Amonio,187655,<0.20 mg/l,O,0.000
WMM-LM-CAM,Cloro combinado,187655,0.1,N,0.100
D_CONDUCT,Conductividad a 20 ºC,187655,251,N,251.400
D_CONDUCT,Conductividad a 20 ºC,187656,264,N,263.600
WMM-LM-CAM,Cloro total,187656,0.5,N,0.500
D_PH,pH,187656,7.9,N,7.860
D_POT_IONI,Cloruros,187656,14.34,N,14.340
D_POT_IONI,Fluoruros,187656,0.70,N,0.700
D_POT_IONI,Nitratos,187656,1.65,N,1.650
D_POT_IONI,Nitritos,187656,<0.15,N,0.150
D_TURBIDEZ,Turbidez,187656,<0.16,N,0.080
M-013-AC1,Recuento de Enterococos intestinales,187656,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187656,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187656,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,187656,3.0,K,3.000
M-068-AC1,Microorgms. cultivables a 22ºC,187656,Presencia < 4 ufc/ml,O,0.000
M-068-AC1,P1,187656,3,N,3.000
M-068-AC1,P2,187656,0,N,0.000
M-068-AC1,Recuento,187656,3,K,3.000
M-068-AC1,d,187656,0,N,0.000
PE-IL-COND,Conductividad en campo,187656,277,N,277.000
SULF-IONIC,SULFATOS,187656,13.3,N,13.310
TEST-NH4,Amonio,187656,<0.20 mg/l,O,0.000
WMM-LM-CAM,Cloro combinado,187656,0.2,N,0.200
WMM-LM-CAM,Cloro libre,187656,0.3,N,0.300
D_OXIDABIL,Oxidabilidad al Permanganato,187656,0.92,N,0.920
M-068-AC1,P2,187657,0,N,0.000
M-068-AC1,P1,187657,0,N,0.000
M-068-AC1,d,187657,0,N,0.000
PE-IL-COND,Conductividad en campo,187657,261,N,261.000
SULF-IONIC,SULFATOS,187657,13.3,N,13.330
TEST-NH4,Amonio,187657,<0.20 mg/l,O,0.000
WMM-LM-CAM,Cloro combinado,187657,0.1,N,0.100
WMM-LM-CAM,Cloro libre,187657,0.1,N,0.100
WMM-LM-CAM,Cloro total,187657,0.2,N,0.200
D_CONDUCT,Conductividad a 20 ºC,187657,252,N,251.700
D_OXIDABIL,Oxidabilidad al Permanganato,187657,1.00,N,1.000
D_PH,pH,187657,7.7,N,7.730
D_POT_IONI,Cloruros,187657,13.24,N,13.240
D_POT_IONI,Fluoruros,187657,0.65,N,0.650
D_POT_IONI,Nitratos,187657,1.52,N,1.520
D_POT_IONI,Nitritos,187657,<0.15,N,0.150
D_TURBIDEZ,Turbidez,187657,<0.16,N,0.100
M-013-AC1,Recuento de Enterococos intestinales,187657,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187657,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187657,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,187657,0.0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,187657,<1,N,1.000
M-068-AC1,Recuento,187657,0,K,0.000
D_CONDUCT,Conductividad a 20 ºC,187658,258,N,257.500
D_OXIDABIL,Oxidabilidad al Permanganato,187658,0.76,N,0.760
D_PH,pH,187658,7.5,N,7.520
D_POT_IONI,Cloruros,187658,13.02,N,13.020
D_POT_IONI,Fluoruros,187658,0.56,N,0.560
D_POT_IONI,Nitratos,187658,1.74,N,1.740
D_POT_IONI,Nitritos,187658,<0.15,N,0.150
D_TURBIDEZ,Turbidez,187658,<0.16,N,0.090
M-013-AC1,Recuento de Enterococos intestinales,187658,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187658,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187658,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,187658,2.0,K,2.000
M-068-AC1,Microorgms. cultivables a 22ºC,187658,Presencia < 4 ufc/ml,O,0.000
M-068-AC1,P1,187658,2,N,2.000
M-068-AC1,P2,187658,0,N,0.000
M-068-AC1,Recuento,187658,2,K,2.000
M-068-AC1,d,187658,0,N,0.000
PE-IL-COND,Conductividad en campo,187658,269,N,269.000
SULF-IONIC,SULFATOS,187658,13.1,N,13.120
TEST-NH4,Amonio,187658,<0.20 mg/l,O,0.000
WMM-LM-CAM,Cloro combinado,187658,0.1,N,0.100
WMM-LM-CAM,Cloro libre,187658,<0.1,N,0.000
WMM-LM-CAM,Cloro total,187658,0.1,N,0.100
D_OXIDABIL,Oxidabilidad al Permanganato,187659,0.76,N,0.760
WMM-LM-CAM,Cloro total,187659,0.1,N,0.100
D_POT_IONI,Cloruros,187659,13.26,N,13.260
D_POT_IONI,Fluoruros,187659,0.61,N,0.610
D_POT_IONI,Nitratos,187659,1.70,N,1.700
D_POT_IONI,Nitritos,187659,<0.15,N,0.150
D_TURBIDEZ,Turbidez,187659,<0.16,N,0.100
D_CONDUCT,Conductividad a 20 ºC,187659,256,N,255.900
M-013-AC1,Recuento de Enterococos intestinales,187659,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187659,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187659,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,187659,0.0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,187659,<1,N,1.000
M-068-AC1,P1,187659,0,N,0.000
M-068-AC1,P2,187659,0,N,0.000
M-068-AC1,Recuento,187659,0,K,0.000
M-068-AC1,d,187659,0,N,0.000
PE-IL-COND,Conductividad en campo,187659,264,N,264.000
SULF-IONIC,SULFATOS,187659,13.5,N,13.540
TEST-NH4,Amonio,187659,<0.20 mg/l,O,0.000
WMM-LM-CAM,Cloro combinado,187659,0.1,N,0.100
WMM-LM-CAM,Cloro libre,187659,<0.1,N,0.000
D_PH,pH,187659,7.5,N,7.500
D_CONDUCT,Conductividad a 20 ºC,187660,250,N,250.200
WMM-LM-CAM,Cloro total,187660,0.2,N,0.200
D_PH,pH,187660,7.7,N,7.700
D_POT_IONI,Cloruros,187660,13.39,N,13.390
D_POT_IONI,Fluoruros,187660,0.49,N,0.490
D_POT_IONI,Nitratos,187660,1.52,N,1.520
D_POT_IONI,Nitritos,187660,<0.15,N,0.150
D_TURBIDEZ,Turbidez,187660,<0.16,N,0.070
M-013-AC1,Recuento de Enterococos intestinales,187660,0,N,0.000
M-016-AC1,Recuento de Coliformes a 37 ºC,187660,0,N,0.000
M-016-AC1,Recuento de E. coli ß-glucuronidasa +,187660,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,187660,1.0,K,1.000
