Sampled date,Collected by,Collected from,Customer id,Date authorised,Description,Group id,Id Numeric,Id Text,Job Name,Motivo ekuis,Obser ekuis,Product,Reception notes,Record id,Sample name,Sample type,Sampling point,Table name,Template id,Test schedule,Enviable ekuis
"16-JAN-2024 13:12:43","          ","                                                                                                    ","LAB_MUN   ","26-JAN-2024 07:28:26","La Vitoriana, C/ Paz nº 11                                                                          ","LAB_MUN   ","    231630","CCI-BROMA-2024-4992           ","CCI-BROMA-2024      ","          ","                                                                                                    ","          ","Control cloruros                                                                                    ","          ","Pan de agua                   ","ALIMENTOS ","NA        ","          ","CONTROL   ","          "," "
"16-JAN-2024 13:12:43","          ","                                                                                                    ","LAB_MUN   ","26-JAN-2024 07:28:36","La Vitoriana, C/ Paz nº11                                                                           ","LAB_MUN   ","    231631","CCI-BROMA-2024-4993           ","CCI-BROMA-2024      ","          ","                                                                                                    ","          ","Control cloruros                                                                                    ","          ","Baguette vienesa              ","ALIMENTOS ","NA        ","          ","CONTROL   ","          "," "
"16-JAN-2024 13:12:43","          ","                                                                                                    ","LAB_MUN   ","26-JAN-2024 07:28:45","La Vitoriana, C/Paz nº 11                                                                           ","LAB_MUN   ","    231632","CCI-BROMA-2024-4994           ","CCI-BROMA-2024      ","          ","                                                                                                    ","          ","Control cloruros                                                                                    ","          ","Barra de pan de espiga        ","ALIMENTOS ","NA        ","          ","CONTROL   ","          "," "
"16-JAN-2024 13:12:43","          ","                                                                                                    ","LAB_MUN   ","26-JAN-2024 07:28:54","La Vitoriana, C/ Paz nº11                                                                           ","LAB_MUN   ","    231633","CCI-BROMA-2024-4995           ","CCI-BROMA-2024      ","          ","                                                                                                    ","          ","Control cloruros                                                                                    ","          ","Pan gourmet                   ","ALIMENTOS ","NA        ","          ","CONTROL   ","          "," "
"22-JAN-2024 09:09:43","          ","                                                                                                    ","LAB_MUN   ","07-FEB-2024 12:41:53","Natural. Ducha vest. femenino laboratorio                                                           ","LM_MICRO  ","    231685","CCI-MICRO-2024-4996           ","CCI-MICRO-2024      ","          ","                                                                                                    ","          ","                                                                                                    ","          ","Agua ducha ACS                ","AG_ACS    ","NA        ","          ","CONTROL   ","LEGIO-PA  "," "
"22-JAN-2024 09:35:04","          ","                                                                                                    ","LAB_MUN   ","22-FEB-2024 15:05:39","Inoculada 1 ISO. De muestra natural 231685                                                          ","LM_MICRO  ","    231686","CCI-MICRO-2024-4997           ","CCI-MICRO-2024      ","          ","                                                                                                    ","          ","                                                                                                    ","          ","Agua ducha ACS                ","ACS       ","NA        ","          ","CONTROL   ","LEGIO-PA  "," "
"22-JAN-2024 09:35:04","          ","                                                                                                    ","LAB_MUN   ","07-FEB-2024 12:41:30","Inocul 1 Legiolert. De muestra natural 231685                                                       ","LM_MICRO  ","    231687","CCI-MICRO-2024-4998           ","CCI-MICRO-2024      ","          ","                                                                                                    ","          ","                                                                                                    ","          ","Agua ducha ACS                ","ACS       ","NA        ","          ","CONTROL   ","LEGIO-IDEX"," "
"22-JAN-2024 09:35:04","          ","                                                                                                    ","LAB_MUN   ","07-FEB-2024 12:41:36","Inocul 2 Legiolert. De muestra natural 231685                                                       ","LM_MICRO  ","    231688","CCI-MICRO-2024-4999           ","CCI-MICRO-2024      ","          ","                                                                                                    ","          ","                                                                                                    ","          ","Agua ducha ACS                ","ACS       ","NA        ","          ","CONTROL   ","LEGIO-IDEX"," "
"25-JAN-2024 13:40:00","OSKAR     ","Vestuario personal ducha 1º dcha                                                                    ","LAB_MUN   ","07-FEB-2024 12:44:54","agua de ducha                                                                                       ","LM_CAMPO  ","    231705","LEGIONELLA-2024-5007          ","LEGIONELLA-2024     ","          ","                                                                                                    ","          ","                                                                                                    ","          ","agua caliente sanitaria       ","AG_ACS    ","D-395     ","          ","LEGIONELLA","LEGIO-PA  "," "
"25-JAN-2024 13:26:00","OSKAR     ","purga acumulador                                                                                    ","LAB_MUN   ","07-FEB-2024 12:40:12","agua ACS                                                                                            ","LM_CAMPO  ","    231706","LEGIONELLA-2024-5008          ","LEGIONELLA-2024     ","          ","                                                                                                    ","          ","                                                                                                    ","          ","agua caliente sanitaria       ","AG_ACS    ","D-395     ","          ","LEGIONELLA","LEGIO-PA  "," "
"25-JAN-2024 13:36:00","OSKAR     ","ducha habitación 404                                                                                ","LAB_MUN   ","07-FEB-2024 12:40:18","agua ACS                                                                                            ","LM_CAMPO  ","    231707","LEGIONELLA-2024-5009          ","LEGIONELLA-2024     ","          ","                                                                                                    ","          ","                                                                                                    ","          ","agua caliente sanitaria       ","AG_ACS    ","D-395     ","          ","LEGIONELLA","LEGIO-PA  "," "
"25-JAN-2024 11:48:00","OSKAR     ","ducha habitación 901 (latiguillo)                                                                   ","LAB_MUN   ","07-FEB-2024 12:40:24","agua de ducha                                                                                       ","LM_CAMPO  ","    231708","LEGIONELLA-2024-5010          ","LEGIONELLA-2024     ","          ","                                                                                                    ","          ","                                                                                                    ","          ","agua caliente sanitaria       ","AG_ACS    ","D-1088    ","          ","LEGIONELLA","LEGIO-PA  "," "
"25-JAN-2024 11:23:00","OSKAR     ","purga acumulador 4                                                                                  ","LAB_MUN   ","07-FEB-2024 12:40:30","agua de ACS                                                                                         ","LM_CAMPO  ","    231709","LEGIONELLA-2024-5011          ","LEGIONELLA-2024     ","          ","                                                                                                    ","          ","                                                                                                    ","          ","agua caliente sanitaria       ","AG_ACS    ","D-1088    ","          ","LEGIONELLA","LEGIO-PA  "," "
"25-JAN-2024 12:00:00","OSKAR     ","ducha habitación 904 (latiguillo)                                                                   ","LAB_MUN   ","07-FEB-2024 12:45:01","agua de ducha                                                                                       ","LM_CAMPO  ","    231710","LEGIONELLA-2024-5012          ","LEGIONELLA-2024     ","          ","                                                                                                    ","          ","                                                                                                    ","          ","agua de ACS                   ","AG_ACS    ","D-1088    ","          ","LEGIONELLA","LEGIO-PA  "," "
"26-JAN-2024 10:49:34","OSKAR     ","salida del acumulador ACS central C/Paula Montal 16                                                 ","LAB_MUN   ","02-FEB-2024 10:13:43","agua del acumulador                                                                                 ","LM_CAMPO  ","    231769","LEGIONELLA-2024-5013          ","LEGIONELLA-2024     ","0         ","                                                                                                    ","          ","                                                                                                    ","          ","agua caliente sanitaria       ","AG_ACS    ","LEGIO-000 ","          ","LEGIONELLA","LEGIO-IDEX","N"
"26-JAN-2024 10:51:35","OSKAR     ","grifo cocina domicilio particular C/Paula Montal nº16                                               ","LAB_MUN   ","02-FEB-2024 10:13:51","agua caliente de grifo                                                                              ","LM_CAMPO  ","    231770","LEGIONELLA-2024-5014          ","LEGIONELLA-2024     ","          ","                                                                                                    ","          ","                                                                                                    ","          ","agua caliente sanitaria       ","AG_ACS    ","LEGIO-000 ","          ","LEGIONELLA","LEGIO-IDEX","N"
"26-JAN-2024 10:53:50","OSKAR     ","grifo baño domicilio particular C/Paula Montal nº20                                                 ","LAB_MUN   ","02-FEB-2024 10:13:59","agua caliene de grifo                                                                               ","LM_CAMPO  ","    231771","LEGIONELLA-2024-5015          ","LEGIONELLA-2024     ","          ","                                                                                                    ","          ","                                                                                                    ","          ","agua caliente sanitaria       ","AG_ACS    ","LEGIO-000 ","          ","LEGIONELLA","LEGIO-IDEX","N"
"29-JAN-2024 12:00:00","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","01-FEB-2024 11:25:42","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231836","AUTOCONTROL-2024-5080         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-A1   ","          ","WMN_LUD_CL","LUD-BASICO"," "
"29-JAN-2024 12:00:00","CLIENTE   ","vaso                                                                                                ","PISCI_AYTO","01-FEB-2024 11:25:48","Agua no de consumo tratada                                                                          ","LAB_MUN   ","    231837","AUTOCONTROL-2024-5081         ","AUTOCONTROL-2024    ","          ","                                                                                                    ","LUDICAS   ","                                                                                                    ","PISCINAS  ","Agua Lúdica                   ","AG_LUDICA ","VASO-A2   ","          ","WMN_LUD_CL","LUD-BASICO"," "
