Analysis,Component name,Id numeric,Result text,Result type,Result value
M-068-AC1,Microorganismos cultivables a 22 ºC,238093,0.0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,238093,<1,N,1.000
M-068-AC1,Recuento,238093,0,K,0.000
MET-GRF-AC,Aluminio total,238093,68.0,N,68.000
MET-GRF-AC,Cobre total,238093,<50.0,N,10.550
MET-GRF-AC,Cromo total,238093,<10.0,N,0.070
MET-GRF-AC,Hierro total,238093,14.7,N,14.670
MET-GRF-AC,Niquel total,238093,<5.0,N,1.240
MET-GRF-AC,Plomo total,238093,<1.0,N,0.290
WMM-LM-CAM,Cloro combinado,238093,0.20,N,0.200
WMM-LM-CAM,Cloro libre,238093,0.20,N,0.200
D_PH,pH,238093,8.0,N,7.970
D_CONDUCT,Conductividad a 20 ºC,238094,190,N,189.500
D_PH,pH,238094,8.0,N,7.970
D_TURBIDEZ,Turbidez,238094,0.6,N,0.550
M-016-AC1,Recuento de E. coli,238094,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238094,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238094,0.0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,238094,<1,N,1.000
M-068-AC1,Recuento,238094,0,K,0.000
MET-GRF-AC,Aluminio total,238094,142.2,N,142.180
MET-GRF-AC,Cobre total,238094,<50.0,N,4.380
MET-GRF-AC,Cromo total,238094,<10.0,N,0.060
MET-GRF-AC,Hierro total,238094,44.8,N,44.780
MET-GRF-AC,Niquel total,238094,<5.0,N,1.100
MET-GRF-AC,Plomo total,238094,2.5,N,2.470
WMM-LM-CAM,Cloro combinado,238094,<0.10,N,0.090
WMM-LM-CAM,Cloro libre,238094,0.55,N,0.550
WMM-LM-CAM,Cloro total,238094,0.64,N,0.640
D_TURBIDEZ,Turbidez,238095,<0.4,N,0.310
D_PH,pH,238095,8.0,N,7.980
M-016-AC1,Recuento de E. coli,238095,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238095,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238095,1.0,K,1.000
M-068-AC1,Recnto. Microorg. cultivables a 22º C,238095,Presencia /ml,O,0.000
M-068-AC1,Recuento,238095,1,K,1.000
MET-GRF-AC,Aluminio total,238095,90.5,N,90.450
MET-GRF-AC,Cobre total,238095,<50.0,N,8.540
MET-GRF-AC,Cromo total,238095,<10.0,N,0.080
MET-GRF-AC,Hierro total,238095,31.6,N,31.620
MET-GRF-AC,Niquel total,238095,<5.0,N,1.440
MET-GRF-AC,Plomo total,238095,1.7,N,1.700
WMM-LM-CAM,Cloro combinado,238095,0.17,N,0.170
WMM-LM-CAM,Cloro libre,238095,0.31,N,0.310
WMM-LM-CAM,Cloro total,238095,0.48,N,0.480
D_CONDUCT,Conductividad a 20 ºC,238095,201,N,200.700
D_CONDUCT,Conductividad a 20 ºC,238096,192,N,191.600
WMM-LM-CAM,Cloro total,238096,0.38,N,0.380
D_TURBIDEZ,Turbidez,238096,<0.4,N,0.300
M-016-AC1,Recuento de E. coli,238096,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238096,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238096,1.0,K,1.000
M-068-AC1,Recnto. Microorg. cultivables a 22º C,238096,Presencia /ml,O,0.000
M-068-AC1,Recuento,238096,1,K,1.000
MET-GRF-AC,Aluminio total,238096,74.4,N,74.380
MET-GRF-AC,Cobre total,238096,<50.0,N,2.750
MET-GRF-AC,Cromo total,238096,<10.0,N,0.060
MET-GRF-AC,Hierro total,238096,59.6,N,59.640
MET-GRF-AC,Niquel total,238096,<5.0,N,1.180
MET-GRF-AC,Plomo total,238096,<1.0,N,0.200
WMM-LM-CAM,Cloro combinado,238096,0.15,N,0.150
WMM-LM-CAM,Cloro libre,238096,0.23,N,0.230
D_PH,pH,238096,8.0,N,8.020
D_CONDUCT,Conductividad a 20 ºC,238097,190,N,190.000
MET-GRF-AC,Cromo total,238097,<10.0,N,0.060
D_TURBIDEZ,Turbidez,238097,<0.4,N,0.250
M-016-AC1,Recuento de E. coli,238097,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238097,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238097,0.0,K,0.000
MET-GRF-AC,Hierro total,238097,12.8,N,12.800
MET-GRF-AC,Niquel total,238097,<5.0,N,0.900
MET-GRF-AC,Plomo total,238097,<1.0,N,0.050
WMM-LM-CAM,Cloro combinado,238097,0.14,N,0.140
WMM-LM-CAM,Cloro libre,238097,0.45,N,0.450
WMM-LM-CAM,Cloro total,238097,0.59,N,0.590
M-068-AC1,Microorganismos cultivables a 22º C,238097,<1,N,1.000
M-068-AC1,Recuento,238097,0,K,0.000
MET-GRF-AC,Aluminio total,238097,78.7,N,78.670
MET-GRF-AC,Cobre total,238097,<50.0,N,17.300
D_PH,pH,238097,8.0,N,8.040
D_CONDUCT,Conductividad a 20 ºC,238098,202,N,202.200
WMM-LM-CAM,Cloro total,238098,0.69,N,0.690
D_TURBIDEZ,Turbidez,238098,<0.4,N,0.290
M-016-AC1,Recuento de E. coli,238098,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238098,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238098,0.0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,238098,<1,N,1.000
M-068-AC1,Recuento,238098,0,K,0.000
MET-GRF-AC,Aluminio total,238098,74.7,N,74.690
MET-GRF-AC,Cobre total,238098,<50.0,N,0.650
MET-GRF-AC,Cromo total,238098,<10.0,N,0.050
MET-GRF-AC,Hierro total,238098,14.0,N,13.970
MET-GRF-AC,Niquel total,238098,<5.0,N,1.190
MET-GRF-AC,Plomo total,238098,<1.0,N,0.020
WMM-LM-CAM,Cloro combinado,238098,0.15,N,0.150
WMM-LM-CAM,Cloro libre,238098,0.54,N,0.540
D_PH,pH,238098,8.0,N,8.030
D_CONDUCT,Conductividad a 20 ºC,238103,203,N,202.500
WMM-LM-CAM,Cloro total,238103,0.40,N,0.400
D_TURBIDEZ,Turbidez,238103,<0.4,N,0.240
M-016-AC1,Recuento de E. coli,238103,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238103,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238103,0.0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,238103,<1,N,1.000
M-068-AC1,Recuento,238103,0,K,0.000
MET-GRF-AC,Aluminio total,238103,71.4,N,71.410
MET-GRF-AC,Cobre total,238103,<50.0,N,2.890
MET-GRF-AC,Cromo total,238103,<10.0,N,0.070
MET-GRF-AC,Hierro total,238103,13.2,N,13.150
MET-GRF-AC,Niquel total,238103,<5.0,N,0.960
MET-GRF-AC,Plomo total,238103,<1.0,N,0.110
WMM-LM-CAM,Cloro combinado,238103,0.17,N,0.170
WMM-LM-CAM,Cloro libre,238103,0.23,N,0.230
D_PH,pH,238103,7.9,N,7.890
D_TURBIDEZ,Turbidez,238104,<0.4,N,0.220
WMM-LM-CAM,Cloro total,238104,<0.10,N,0.040
M-016-AC1,Recuento de E. coli,238104,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238104,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238104,2.0,K,2.000
D_CONDUCT,Conductividad a 20 ºC,238104,201,N,201.300
D_PH,pH,238104,8.0,N,7.970
M-068-AC1,Recnto de Microorg. cultivables a 22ºC,238104,Presencia /ml,O,0.000
M-068-AC1,Recuento,238104,2,K,2.000
MET-GRF-AC,Aluminio total,238104,74.8,N,74.820
MET-GRF-AC,Cobre total,238104,<50.0,N,7.960
MET-GRF-AC,Cromo total,238104,<10.0,N,0.070
MET-GRF-AC,Hierro total,238104,15.2,N,15.180
MET-GRF-AC,Niquel total,238104,8.4,N,8.430
MET-GRF-AC,Plomo total,238104,<1.0,N,0.890
WMM-LM-CAM,Cloro combinado,238104,<0.10,N,0.040
WMM-LM-CAM,Cloro libre,238104,<0.10,N,0.000
D_CONDUCT,Conductividad a 20 ºC,238105,196,N,195.900
WMM-LM-CAM,Cloro total,238105,1.56,N,1.560
D_TURBIDEZ,Turbidez,238105,<0.4,N,0.260
M-016-AC1,Recuento de E. coli,238105,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238105,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238105,0.0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,238105,<1,N,1.000
M-068-AC1,Recuento,238105,0,K,0.000
MET-GRF-AC,Aluminio total,238105,79.6,N,79.620
MET-GRF-AC,Cobre total,238105,<50.0,N,0.830
MET-GRF-AC,Cromo total,238105,<10.0,N,0.050
MET-GRF-AC,Hierro total,238105,14.7,N,14.650
MET-GRF-AC,Niquel total,238105,<5.0,N,1.180
MET-GRF-AC,Plomo total,238105,<1.0,N,0.040
WMM-LM-CAM,Cloro combinado,238105,0.20,N,0.200
WMM-LM-CAM,Cloro libre,238105,1.36,N,1.360
D_PH,pH,238105,7.9,N,7.940
D_CONDUCT,Conductividad a 20 ºC,238106,197,N,197.400
D_PH,pH,238106,8.0,N,7.990
D_TURBIDEZ,Turbidez,238106,<0.4,N,0.320
M-016-AC1,Recuento de E. coli,238106,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238106,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238106,0.0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,238106,<1,N,1.000
M-068-AC1,Recuento,238106,0,K,0.000
MET-GRF-AC,Aluminio total,238106,81.9,N,81.880
MET-GRF-AC,Cobre total,238106,<50.0,N,2.520
MET-GRF-AC,Cromo total,238106,<10.0,N,0.050
MET-GRF-AC,Hierro total,238106,15.9,N,15.850
MET-GRF-AC,Niquel total,238106,<5.0,N,1.140
MET-GRF-AC,Plomo total,238106,<1.0,N,0.080
WMM-LM-CAM,Cloro combinado,238106,0.19,N,0.190
WMM-LM-CAM,Cloro libre,238106,0.48,N,0.480
WMM-LM-CAM,Cloro total,238106,0.67,N,0.670
MET-GRF-AC,Cobre total,238107,<50.0,N,19.720
D_PH,pH,238107,7.8,N,7.840
MET-GRF-AC,Hierro total,238107,33.4,N,33.440
MET-GRF-AC,Niquel total,238107,<5.0,N,1.300
MET-GRF-AC,Plomo total,238107,<1.0,N,0.310
WMM-LM-CAM,Cloro combinado,238107,<0.10,N,0.060
WMM-LM-CAM,Cloro libre,238107,<0.10,N,0.000
WMM-LM-CAM,Cloro total,238107,<0.10,N,0.060
D_TURBIDEZ,Turbidez,238107,<0.4,N,0.210
M-016-AC1,Recuento de E. coli,238107,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238107,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238107,0.0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,238107,<1,N,1.000
M-068-AC1,Recuento,238107,0,K,0.000
MET-GRF-AC,Aluminio total,238107,71.4,N,71.370
D_CONDUCT,Conductividad a 20 ºC,238107,204,N,204.000
MET-GRF-AC,Cromo total,238107,<10.0,N,0.060
D_CONDUCT,Conductividad a 20 ºC,238108,198,N,197.700
D_PH,pH,238108,8.0,N,8.000
D_TURBIDEZ,Turbidez,238108,<0.4,N,0.270
M-016-AC1,Recuento de E. coli,238108,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238108,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238108,0.0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,238108,<1,N,1.000
M-068-AC1,Recuento,238108,0,K,0.000
MET-GRF-AC,Aluminio total,238108,79.1,N,79.110
MET-GRF-AC,Cobre total,238108,<50.0,N,2.180
MET-GRF-AC,Cromo total,238108,<10.0,N,0.060
MET-GRF-AC,Hierro total,238108,15.7,N,15.690
MET-GRF-AC,Niquel total,238108,<5.0,N,1.130
MET-GRF-AC,Plomo total,238108,<1.0,N,0.000
WMM-LM-CAM,Cloro combinado,238108,0.12,N,0.120
WMM-LM-CAM,Cloro libre,238108,0.55,N,0.550
WMM-LM-CAM,Cloro total,238108,0.67,N,0.670
M-068-AC1,Microorganismos cultivables a 22º C,238109,<1,N,1.000
WMM-LM-CAM,Cloro total,238109,0.15,N,0.150
M-068-AC1,Recuento,238109,0,K,0.000
MET-GRF-AC,Aluminio total,238109,76.0,N,76.010
MET-GRF-AC,Cobre total,238109,<50.0,N,3.630
MET-GRF-AC,Cromo total,238109,<10.0,N,0.050
D_CONDUCT,Conductividad a 20 ºC,238109,204,N,203.900
D_PH,pH,238109,7.9,N,7.890
D_TURBIDEZ,Turbidez,238109,0.4,N,0.380
M-016-AC1,Recuento de E. coli,238109,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238109,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238109,0.0,K,0.000
MET-GRF-AC,Hierro total,238109,38.3,N,38.330
MET-GRF-AC,Niquel total,238109,<5.0,N,1.080
MET-GRF-AC,Plomo total,238109,1.5,N,1.450
WMM-LM-CAM,Cloro combinado,238109,0.13,N,0.130
WMM-LM-CAM,Cloro libre,238109,<0.10,N,0.020
MET-GRF-AC,Cobre total,238110,<50.0,N,1.050
MET-GRF-AC,Cromo total,238110,<10.0,N,0.050
WMM-LM-CAM,Cloro libre,238110,0.48,N,0.480
WMM-LM-CAM,Cloro combinado,238110,0.14,N,0.140
MET-GRF-AC,Plomo total,238110,<1.0,N,0.040
MET-GRF-AC,Niquel total,238110,<5.0,N,1.170
MET-GRF-AC,Hierro total,238110,16.5,N,16.510
MET-GRF-AC,Aluminio total,238110,80.6,N,80.630
M-068-AC1,Recuento,238110,0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,238110,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238110,0.0,K,0.000
M-016-AC1,Recuento de bacterias coliformes,238110,0,N,0.000
M-016-AC1,Recuento de E. coli,238110,0,N,0.000
D_TURBIDEZ,Turbidez,238110,0.4,N,0.370
D_PH,pH,238110,8.0,N,8.030
D_CONDUCT,Conductividad a 20 ºC,238110,197,N,196.800
WMM-LM-CAM,Cloro total,238110,0.62,N,0.620
WMM-LM-CAM,Cloro libre,238111,0.41,N,0.410
WMM-LM-CAM,Cloro combinado,238111,0.13,N,0.130
MET-SUP-AC,Hierro total,238111,23.3,N,23.340
MET-SUP-AC,Aluminio total,238111,88.0,N,88.020
MET-GRF-AC,Plomo total,238111,<1.0,N,0.220
MET-GRF-AC,Niquel total,238111,<5.0,N,1.110
MET-GRF-AC,Hierro total,238111,23.3,N,23.340
MET-GRF-AC,Cromo total,238111,<10.0,N,0.080
WMM-LM-CAM,Cloro total,238111,0.54,N,0.540
MET-GRF-AC,Aluminio total,238111,88.0,N,88.020
M-068-AC1,Recuento,238111,0,K,0.000
M-068-AC1,Microorganismos cultivables a 22º C,238111,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238111,0.0,K,0.000
M-016-AC1,Recuento de bacterias coliformes,238111,0,N,0.000
M-016-AC1,Recuento de E. coli,238111,0,N,0.000
D_TURBIDEZ,Turbidez,238111,0.4,N,0.370
D_PH,pH,238111,8.0,N,8.000
D_CONDUCT,Conductividad a 20 ºC,238111,186,N,186.100
MET-GRF-AC,Cobre total,238111,<50.0,N,1.710
D_CONDUCT,Conductividad a 20 ºC,238518,184,N,184.200
WMM-LM-CAM,Cloro total,238518,<0.10,N,0.030
D_TURBIDEZ,Turbidez,238518,<0.4,N,0.310
M-016-AC1,Recuento de E. coli,238518,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238518,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238518,9.0,K,9.000
M-068-AC1,Recnto. Microorg. cultivables a 22 ºC,238518,Estimado 9 ufc/ ml,O,0.000
M-068-AC1,Recuento,238518,9,K,9.000
MET-GRF-AC,Aluminio total,238518,76.4,N,76.410
MET-GRF-AC,Cobre total,238518,<50.0,N,21.750
MET-GRF-AC,Cromo total,238518,<10.0,N,-0.060
MET-GRF-AC,Hierro total,238518,28.2,N,28.150
MET-GRF-AC,Niquel total,238518,<5.0,N,1.730
MET-GRF-AC,Plomo total,238518,<1.0,N,0.380
WMM-LM-CAM,Cloro combinado,238518,<0.10,N,0.000
WMM-LM-CAM,Cloro libre,238518,<0.10,N,0.030
D_PH,pH,238518,7.5,N,7.500
M-068-AC1,Recuento,238519,0,K,0.000
MET-GRF-AC,Aluminio total,238519,75.6,N,75.570
MET-GRF-AC,Cobre total,238519,<50.0,N,7.760
MET-GRF-AC,Cromo total,238519,<10.0,N,0.000
MET-GRF-AC,Hierro total,238519,57.3,N,57.260
MET-GRF-AC,Niquel total,238519,<5.0,N,1.490
MET-GRF-AC,Plomo total,238519,1.2,N,1.230
WMM-LM-CAM,Cloro combinado,238519,0.14,N,0.140
WMM-LM-CAM,Cloro libre,238519,0.10,N,0.100
WMM-LM-CAM,Cloro total,238519,0.24,N,0.240
D_CONDUCT,Conductividad a 20 ºC,238519,187,N,187.100
D_PH,pH,238519,7.8,N,7.790
D_TURBIDEZ,Turbidez,238519,<0.4,N,0.300
M-016-AC1,Recuento de E. coli,238519,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238519,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 °C,238519,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238519,0.0,K,0.000
MET-GRF-AC,Plomo total,238520,<1.0,N,0.400
WMM-LM-CAM,Cloro combinado,238520,0.16,N,0.160
WMM-LM-CAM,Cloro libre,238520,0.27,N,0.270
WMM-LM-CAM,Cloro total,238520,0.43,N,0.430
D_CONDUCT,Conductividad a 20 ºC,238520,184,N,183.700
D_PH,pH,238520,7.9,N,7.940
D_TURBIDEZ,Turbidez,238520,0.4,N,0.370
M-016-AC1,Recuento de E. coli,238520,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238520,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 °C,238520,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238520,0.0,K,0.000
M-068-AC1,Recuento,238520,0,K,0.000
MET-GRF-AC,Aluminio total,238520,91.4,N,91.360
MET-GRF-AC,Cobre total,238520,<50.0,N,10.570
MET-GRF-AC,Cromo total,238520,<10.0,N,0.020
MET-GRF-AC,Hierro total,238520,15.5,N,15.500
MET-GRF-AC,Niquel total,238520,<5.0,N,1.690
D_CONDUCT,Conductividad a 20 ºC,238521,187,N,187.300
WMM-LM-CAM,Cloro total,238521,0.19,N,0.190
D_TURBIDEZ,Turbidez,238521,1.1,N,1.100
M-016-AC1,Recuento de E. coli,238521,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238521,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 °C,238521,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238521,0.0,K,0.000
M-068-AC1,Recuento,238521,0,K,0.000
MET-GRF-AC,Aluminio total,238521,140.4,N,140.360
MET-GRF-AC,Cobre total,238521,378.7,N,378.680
MET-GRF-AC,Cromo total,238521,<10.0,N,0.230
MET-GRF-AC,Hierro total,238521,570.6,N,570.640
MET-GRF-AC,Niquel total,238521,<5.0,N,2.840
MET-GRF-AC,Plomo total,238521,21.4,N,21.420
WMM-LM-CAM,Cloro combinado,238521,0.14,N,0.140
WMM-LM-CAM,Cloro libre,238521,<0.10,N,0.050
D_PH,pH,238521,8.0,N,7.950
MET-GRF-AC,Plomo total,238522,<1.0,N,0.760
MET-GRF-AC,Niquel total,238522,<5.0,N,3.240
WMM-LM-CAM,Cloro libre,238522,0.24,N,0.240
WMM-LM-CAM,Cloro total,238522,0.39,N,0.390
D_CONDUCT,Conductividad a 20 ºC,238522,183,N,182.500
D_PH,pH,238522,8.0,N,7.950
D_TURBIDEZ,Turbidez,238522,0.7,N,0.690
M-016-AC1,Recuento de E. coli,238522,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238522,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 °C,238522,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238522,0.0,K,0.000
M-068-AC1,Recuento,238522,0,K,0.000
MET-GRF-AC,Aluminio total,238522,166.7,N,166.670
MET-GRF-AC,Cobre total,238522,<50.0,N,8.380
MET-GRF-AC,Cromo total,238522,<10.0,N,0.040
MET-GRF-AC,Hierro total,238522,31.5,N,31.450
WMM-LM-CAM,Cloro combinado,238522,0.15,N,0.150
D_CONDUCT,Conductividad a 20 ºC,238523,188,N,187.500
WMM-LM-CAM,Cloro total,238523,0.16,N,0.160
D_TURBIDEZ,Turbidez,238523,0.6,N,0.610
M-016-AC1,Recuento de E. coli,238523,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238523,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 °C,238523,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238523,0.0,K,0.000
M-068-AC1,Recuento,238523,0,K,0.000
MET-GRF-AC,Aluminio total,238523,84.3,N,84.320
MET-GRF-AC,Cobre total,238523,<50.0,N,18.310
MET-GRF-AC,Cromo total,238523,<10.0,N,-0.010
MET-GRF-AC,Hierro total,238523,26.3,N,26.330
MET-GRF-AC,Niquel total,238523,<5.0,N,1.300
MET-GRF-AC,Plomo total,238523,<1.0,N,0.600
WMM-LM-CAM,Cloro combinado,238523,<0.10,N,0.060
WMM-LM-CAM,Cloro libre,238523,0.10,N,0.100
D_PH,pH,238523,8.0,N,7.980
D_CONDUCT,Conductividad a 20 ºC,238529,185,N,184.600
WMM-LM-CAM,Cloro total,238529,0.25,N,0.250
D_TURBIDEZ,Turbidez,238529,<0.4,N,0.230
M-016-AC1,Recuento de E. coli,238529,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238529,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 °C,238529,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238529,0.0,K,0.000
M-068-AC1,Recuento,238529,0,K,0.000
MET-GRF-AC,Aluminio total,238529,98.4,N,98.420
MET-GRF-AC,Cobre total,238529,<50.0,N,5.940
MET-GRF-AC,Cromo total,238529,<10.0,N,0.010
MET-GRF-AC,Hierro total,238529,32.5,N,32.480
MET-GRF-AC,Niquel total,238529,<5.0,N,1.020
MET-GRF-AC,Plomo total,238529,<1.0,N,0.310
WMM-LM-CAM,Cloro combinado,238529,0.17,N,0.170
WMM-LM-CAM,Cloro libre,238529,<0.10,N,0.080
D_PH,pH,238529,7.6,N,7.580
MET-GRF-AC,Aluminio total,238530,78.0,N,78.010
MET-GRF-AC,Cobre total,238530,<50.0,N,2.600
MET-GRF-AC,Cromo total,238530,<10.0,N,0.040
MET-GRF-AC,Hierro total,238530,11.9,N,11.890
MET-GRF-AC,Niquel total,238530,<5.0,N,0.910
MET-GRF-AC,Plomo total,238530,<1.0,N,0.080
WMM-LM-CAM,Cloro combinado,238530,0.10,N,0.100
WMM-LM-CAM,Cloro libre,238530,<0.10,N,0.000
WMM-LM-CAM,Cloro total,238530,0.10,N,0.100
D_CONDUCT,Conductividad a 20 ºC,238530,188,N,187.500
D_PH,pH,238530,8.0,N,8.010
D_TURBIDEZ,Turbidez,238530,<0.4,N,0.170
M-016-AC1,Recuento de E. coli,238530,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238530,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 °C,238530,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238530,0.0,K,0.000
M-068-AC1,Recuento,238530,0,K,0.000
D_CONDUCT,Conductividad a 20 ºC,238531,188,N,187.800
WMM-LM-CAM,Cloro total,238531,0.55,N,0.550
D_TURBIDEZ,Turbidez,238531,<0.4,N,0.300
M-016-AC1,Recuento de E. coli,238531,0,N,0.000
M-016-AC1,Recuento de bacterias coliformes,238531,0,N,0.000
M-068-AC1,Microorganismos cultivables a 22 °C,238531,<1,N,1.000
M-068-AC1,Microorganismos cultivables a 22 ºC,238531,0.0,K,0.000
M-068-AC1,Recuento,238531,0,K,0.000
MET-GRF-AC,Aluminio total,238531,99.5,N,99.500
MET-GRF-AC,Cobre total,238531,<50.0,N,16.630
MET-GRF-AC,Cromo total,238531,<10.0,N,0.040
MET-GRF-AC,Hierro total,238531,22.9,N,22.890
MET-GRF-AC,Niquel total,238531,<5.0,N,1.870
MET-GRF-AC,Plomo total,238531,<1.0,N,0.920
WMM-LM-CAM,Cloro combinado,238531,0.14,N,0.140
